Periodo,Grupo,Producto,Super,Precio
Ene25,Alimentos y bebidas,Rueda Vacuna Con Hueso - Sin Marca 1 kg,Macro,"457,00"
Oct25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Devoto,"129,00"
Jun25,cuidado personal,jabon de tocador en barra Dove original (90 grs.),Devoto,"82,00"
Nov25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,Ta - Ta,"80,00"
Ene25,Cuidado personal,Champú Suave Envase 930 ml.,Devoto Express,"298,00"
Oct25,Alimentos y bebidas,Harina de maíz Puritas Paquete 450 grs.,Disco,"45,00"
Ago25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Red Market,"56,50"
Sep25,Limpieza del hogar,Jabón para ropa en barra Bull Dog Unidad 300 grs.,Red Market,"47,00"
Jul25,alimentos y bebidas,"agua mineral sin gas Vitale (envase 2,5lt.)",Red Expres,"64,00"
Mar25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Devoto,"114,00"
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",El Clon,"75,00"
Ene25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Devoto,"122,00"
Dic25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,Disco,"102,00"
Jun25,alimentos y bebidas,cerveza rubia Patricia (botella 960 ml.),Tienda Inglesa,"181,00"
Jul25,limpieza del hogar,jabon para ropa en polvo para maquina Skip paquete azul (paquete 800 grs.),Disco,"151,00"
Nov25,Alimentos y bebidas,Leonesa Schneck 1 kg.,Disco,"690,00"
Oct25,Alimentos y bebidas,Huevos colorados Prodhin Envase 1/2 docena,Devoto Express,"124,00"
Ene25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Kinko,"102,00"
Ene25,Alimentos y bebidas,"Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.",Red Expres,"180,00"
Jun25,alimentos y bebidas,cerveza rubia Zillertal (botella 1 lt.),Red Market,"202,00"
Nov25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Macro,"98,72"
Nov25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Devoto,"194,00"
Sep25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Frog,"180,00"
Feb25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Devoto Express,"155,00"
Nov25,Alimentos y bebidas,Jamón cocido no artesanal Ottonello 1 kg.,Disco,"700,00"
Jun25,cuidado personal,jabon de tocador en barra Ann bow (140 grs.),Tienda Inglesa,"69,00"
Ago25,Alimentos y bebidas,Vino tinto común tetrabrick Tango Envase 1 lt.,El Dorado,"113,00"
Jun25,alimentos y bebidas,yogur semi-descremado Calcar (sachet 1 lt.),Red Expres,"94,00"
Sep25,Cuidado personal,"Tinta Excellence Tinta N.9, 1 unidad",Tienda Inglesa,"740,00"
Jun25,alimentos y bebidas,"agua mineral sin gas Salus (envase 6,25lt.)",Micro Macro,"140,00"
Abr25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",Disco,"348,00"
Jun25,alimentos y bebidas,aceite girasol Uruguay (envase 900 cc),Red Expres,"94,00"
Oct25,Limpieza del hogar,Jabón para ropa en barra Nevex Unidad 200 grs.,Disco,"60,00"
Mar25,Cuidado personal,Gasa estéril 40 us.,Farmashop,"90,00"
Dic25,Cuidado personal,"Talco J&J Regular, 200 grs.",FarmaGlobal,"506,40"
Oct25,Alimentos y bebidas,Harina trigo común 0000 Cololó Paquete 1 kg.,Ta - Ta,"55,00"
Dic25,Cuidado personal,Papel higiénico hoja simple Sin Fin 4 rollos de 50 mts.,Disco,"136,00"
Mar25,Cuidado personal,Champú Fructis Envase 350 ml.,Disco,"249,00"
Abr25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Red Market,"52,00"
Nov25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Devoto Express,"60,00"
Mar25,Limpieza del hogar,Jabón en polvo máquina Nevex Paquete 800 grs.,Ta - Ta,"198,00"
Jun25,cuidado personal,shampoo comun Pantene (400 ml.),Pigalle,"399,00"
Nov25,Cuidado personal,Pasta dental Kolynos Triple acción Unidad 90 grs.,FarmaGlobal,"49,54"
Ene25,Alimentos y bebidas,Manteca Calcar Envase 200 grs.,Red Expres,"72,00"
Nov25,Cuidado personal,Jabón de tocador Palmolive Unidad 125 grs.,Tienda Inglesa,"29,00"
Jul25,alimentos y bebidas,agua mineral sin gas Nativa (envase 6lt.),El Clon,"128,00"
Jul25,cuidado personal,pasta dental comun Kolynos triple accion (90 grs.),Red Expres,"33,00"
Nov25,Alimentos y bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,Red Market,"184,00"
Ene25,Frutas y verduras,"Banana Ecuador,  1 kg.",Red Market,"95,00"
Mar25,Cuidado personal,"Toallitas Femeninas Ladysoft Basica, 16 us.",Red Expres,"137,00"
Jun25,cuidado personal,perfume comun Bebe & co. (120 ml.),Macro,"735,70"
Dic25,Cuidado personal,"Champú Pantene, 400 ml.",Tienda Inglesa,"399,00"
Abr25,Cuidado personal,"Pañales Babysec Premium Extra Extra Grande, 48 us.",Red Market,"1.060,00"
Jun25,cuidado personal,gasa esteril gasa esteril Sin marca (40 unidades),Tienda Inglesa,"83,00"
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",El Clon,"425,00"
Ene25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Red Expres,"55,00"
Abr25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Ta - Ta,"99,00"
Jun25,alimentos y bebidas,cerveza rubia Pilsen (botella 960 ml.),Red Market,"156,00"
Ago25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Red Expres,"59,00"
Abr25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Ta - Ta,"55,00"
Ago25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,El Clon,"175,00"
May25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Devoto Express,"78,00"
Jun25,alimentos y bebidas,yerba mate sin tipo Del cebador (paquete1 kg.),Macro,"182,20"
Nov25,Alimentos y bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Devoto,"99,00"
Mar25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Devoto Express,"207,00"
Jul25,alimentos y bebidas,pulpa de tomate concentrada comun Gourmet (envase 1 lt.),El Clon,"78,00"
Nov25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Ta - Ta,"95,00"
Ene25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Devoto,"50,00"
Ago25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Devoto,"326,00"
Feb25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Devoto Express,"42,00"
Dic25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Red Expres,"97,00"
Dic25,Alimentos y bebidas,Helado familiar Crufi Envase 1lt.,Red Market,"280,50"
Dic25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Disco,"80,00"
Oct25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Tienda Inglesa,"65,00"
Jun25,limpieza del hogar,detergente comun Hurra nevex limon (envase 1.250 lt.),El Dorado,"134,90"
Dic25,Alimentos y bebidas,"Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.",Ta - Ta,"185,00"
May25,Cuidado personal,"Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.",Micro Macro,"180,13"
Ene25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",El Clon,"60,00"
Sep25,Limpieza del hogar,Hipoclorito de sodio Sello Rojo Botella 1 lt.,Devoto,"69,00"
Ene25,Cuidado personal,"Repelente aerosol Off! Family Aerosol,  170cm3",El Clon,"369,00"
Oct25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Devoto Express,"245,00"
Sep25,Alimentos y bebidas,Huevos colorados Prodhin Envase 1/2 docena,Devoto Express,"124,00"
Ago25,Limpieza del hogar,Hipoclorito de sodio Agua Jane Botella 1 lt.,Ta - Ta,"88,00"
May25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,Frog,"207,00"
Nov25,Alimentos y bebidas,Nalga vacuna Sin Hueso - Sin Marca 1 kg.,Devoto Express,"380,00"
Jul25,cuidado personal,shampoo comun Fructis (envase 350 ml.),Ta - Ta,"373,00"
Abr25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,Devoto Express,"87,00"
Feb25,Frutas y verduras,"Lechuga Mantecosa,  1 unidad",Macro,"59,90"
Jul25,cuidado personal,talco comun Johnson & johnson (200 grs.),Red Market,"395,00"
Nov25,Cuidado personal,"Repelente crema Off! Family,  200 grs.",Tienda Inglesa,"539,00"
Mar25,Cuidado personal,"Toallitas Femeninas Ladysoft Basica, 16 us.",El Clon,"179,00"
Dic25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Red Expres,"59,00"
Dic25,Alimentos y bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Devoto Express,"81,00"
Oct25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,Devoto,"80,00"
May25,Limpieza del hogar,Detergente para vajilla Protergente limón Envase 1 lt.,Devoto,"75,00"
Feb25,Alimentos y bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Red Expres,"115,00"
Dic25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Micro Macro,"101,97"
Ene25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Tienda Inglesa,"40,00"
Jun25,frutas y verduras,naranja navel Sin marca (1 kg.),Micro Macro,"52,90"
Mar25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Farmashop,"147,00"
Abr25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Red Expres,"194,00"
Jul25,cuidado personal,papel higienico hoja simple Elite (4 rollos de 30 mts.),Red Market,"110,90"
May25,Limpieza del hogar,Jabón en polvo máquina Nevex Paquete 800 grs.,El Clon,"189,00"
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Red Market,"100,50"
Sep25,Cuidado personal,"Tinta Garnier Nutrisse Intense N.8.0, 1 unidad",Red Expres,"329,00"
Ene25,Alimentos y bebidas,Hamburguesas carne vacun Burgy Paquete 3 unidades,Devoto,"33,00"
Mar25,Limpieza del hogar,Detergente para vajilla Hurra Nevex Limón Envase 1.250 lt.,Red Expres,"143,00"
Ago25,,Establecimientos Relevados,Devoto,"23,00"
May25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Micro Macro,"107,52"
Jul25,limpieza del hogar,jabon para ropa en polvo para maquina Nevex (paquete 800 grs.),Ta - Ta,"193,00"
Dic25,Cuidado personal,"Toallitas Femeninas Ladysoft Basica, 16 us.",Red Market,"156,00"
Nov25,Cuidado personal,"Tinta Issue Decolorante Semilla Lino 30 Grs., 1 unidad",Ta - Ta,"232,00"
Ago25,Cuidado personal,Champú Suave Envase 930 ml.,Red Market,"170,00"
Oct25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,FarmaGlobal,"167,98"
Oct25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Devoto Express,"308,00"
Mar25,Cuidado personal,Protector solar SPF 80 Hawaiian Tropic 240 ml.,Red Market,"920,00"
Ago25,Cuidado personal,Protector solar SPF 80 Hawaiian Tropic 240 ml.,San Roque,"1.030,00"
Nov25,Alimentos y bebidas,Arroz blanco Green Chef Bolsa 1 kg.,Devoto,"69,00"
Ago25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Ta - Ta,"280,00"
Ene25,Cuidado personal,Champú Fructis Envase 350 ml.,Red Expres,"249,00"
Dic25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Micro Macro,"236,44"
Ene25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Tienda Inglesa,"71,00"
Ene25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Micro Macro,"203,00"
Oct25,Cuidado personal,"Repelente aerosol Júpiter,  165 cm3",FarmaGlobal,"177,66"
Jul25,cuidado personal,cinta adhesiva leuco Ready plast (1 unidad),San Roque,"72,00"
Oct25,Alimentos y bebidas,"Gaseosa tipo cola (env. no ret.) Pepsi Botella 1,5 lt.",Kinko,"160,00"
Feb25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,Red Market,"155,50"
Feb25,Cuidado personal,"Perfume Casapueblo 24 Heures Blue Edt, 100 ml.",Red Market,"658,00"
May25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Ta - Ta,"202,00"
Feb25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",Tienda Inglesa,"657,00"
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",El Clon,"60,00"
Dic25,Cuidado personal,"Jabón de tocador Neutrogena Deep Clean, 80 grs.",FarmaGlobal,"197,07"
Nov25,Limpieza del hogar,Jabón en polvo máquina Nevex Paquete 800 grs.,El Clon,"189,00"
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Tienda Inglesa,"130,00"
Abr25,Cuidado personal,"Repelente spray Off! Family,  177 cm3",FarmaGlobal,"601,35"
Jun25,cuidado personal,toallitas y tampones comun Siempre libre (8 unidades),Devoto,"150,00"
Abr25,Cuidado personal,"Jabón de tocador Dove Blanco, 90 grs.",Disco,"79,00"
Nov25,Cuidado personal,Alcohol en gel Bioset 250 ml.,Red Expres,"159,00"
Abr25,Cuidado personal,"Jabón de tocador Ann Bow, 140 grs.",Farmashop,"82,00"
Feb25,Alimentos y bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,El Clon,"45,00"
Mar25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Micro Macro,"59,50"
Dic25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,El Clon,"199,00"
Abr25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,El Clon,"69,00"
Jul25,cuidado personal,pasta dental comun Colgate herbal blanqueador (90 grs.),Farmashop,"81,00"
Sep25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Devoto Express,"50,00"
Dic25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,Micro Macro,"112,00"
Jul25,alimentos y bebidas,yerba mate sin tipo Baldo (paquete1 kg.),El Clon,"185,00"
Nov25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,El Clon,"79,00"
Feb25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Red Expres,"99,00"
Ago25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,El Clon,"79,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Red Market,"123,50"
Sep25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Tienda Inglesa,"227,00"
Jun25,cuidado personal,toallitas y tampones comun Ladysoft (16 unidades),El Clon,"179,00"
Feb25,Cuidado personal,"Toallitas Femeninas Ladysoft Basica, 16 us.",Red Market,"147,00"
Dic25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Disco,"114,00"
Mar25,Cuidado personal,Protector solar SPF 30 Hawaiian Tropic 180 ml.,Devoto,"1.107,00"
Mar25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Disco,"102,00"
Ago25,Cuidado personal,"Tinta Garnier Nutrisse Intense N.8.0, 1 unidad",El Dorado,"309,00"
Abr25,Cuidado personal,Jabón de tocador Palmolive Unidad 125 grs.,FarmaGlobal,"37,81"
Nov25,Alimentos y bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,Frog,"63,00"
Feb25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",Farmashop,"120,00"
Oct25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Red Expres,"197,00"
Sep25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Frog,"320,00"
Ene25,Cuidado personal,Papel higiénico hoja simple Elite 4 rollos de 30 mts.,San Roque,"109,00"
Jun25,cuidado personal,talco comun Johnson & johnson (200 grs.),Tienda Inglesa,"496,00"
Nov25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Devoto,"749,00"
Sep25,Cuidado personal,"Tinta Garnier Nutrisse Intense N.8.0, 1 unidad",El Clon,"235,00"
Sep25,Alimentos y bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Devoto,"289,00"
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,FarmaGlobal,"167,98"
May25,Cuidado personal,"Tinta Excellence Tinta N.9, 1 unidad",Disco,"686,00"
Feb25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Macro,"124,85"
Nov25,Cuidado personal,"Repelente spray Off! Family,  177 cm3",Macro,"493,45"
Ago25,Cuidado personal,Curitas Ready Plast 8  us.,San Roque,"64,00"
Feb25,Limpieza del hogar,Detergente para vajilla Deterjane limón Envase 1.250 lt.,Macro,"140,73"
Feb25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",Devoto,"580,00"
Ago25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Micro Macro,"129,00"
Mar25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Red Expres,"105,00"
Sep25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,El Dorado,"296,00"
Nov25,Frutas y verduras,"Banana Ecuador,  1 kg.",Red Market,"87,00"
Sep25,Cuidado personal,Pasta dental Colgate Herbal Blanqueador Unidad 90 grs.,Macro,"67,51"
Mar25,Alimentos y bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Disco,"69,00"
May25,Limpieza del hogar,Jabón para ropa en barra Bull Dog Unidad 300 grs.,El Clon,"79,00"
Nov25,Cuidado personal,Champú Sedal Envase 350 ml.,Red Market,"209,00"
Ene25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Devoto,"80,00"
Sep25,Alimentos y bebidas,Aceite de maíz Delicia Envase 900 cc,Tienda Inglesa,"131,00"
Sep25,Cuidado personal,Protector solar SPF 40  Dermaglós 250 ml.,San Roque,"1.648,00"
Oct25,Alimentos y bebidas,Rueda Vacuna Con Hueso - Sin Marca 1 kg,Micro Macro,"492,00"
Jun25,frutas y verduras,banana brasil Sin marca (1 kg.),Red Market,"51,00"
Nov25,Cuidado personal,Curitas Ready Plast 8  us.,Frog,"53,00"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Macro,"279,52"
Feb25,Cuidado personal,Protector solar SPF 50 Eucerin 150 ml.,Pigalle,"1.473,50"
Ago25,Cuidado personal,Alcohol en gel Bioset 250 ml.,FarmaGlobal,"108,79"
Ene25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Frog,"120,00"
Ago25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,El Dorado,"77,00"
Sep25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Tienda Inglesa,"339,00"
May25,Cuidado personal,Jabón de tocador Rexona Unidad 125 grs.,Devoto,"49,00"
Jul25,cuidado personal,curitas curitas Ready plast (8 unidades),FarmaGlobal,"69,00"
Jul25,cuidado personal,curitas curitas Ready plast (8 unidades),Red Expres,"58,50"
Oct25,Frutas y verduras,"Manzana Granny Smith,  1 kg.",Red Market,"132,50"
Feb25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Ta - Ta,"89,00"
Sep25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",Micro Macro,"77,99"
Feb25,Alimentos y bebidas,Harina trigo común 0000 Precio Líder Paquete 1 kg.,Devoto,"59,00"
Mar25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,Red Market,"170,00"
Dic25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Devoto,"260,00"
Jul25,cuidado personal,shampoo comun Pantene (400 ml.),Disco,"457,00"
Nov25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Devoto,"144,00"
Feb25,Alimentos y bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,Tienda Inglesa,"69,00"
Ago25,Cuidado personal,Champú Suave Envase 930 ml.,Disco,"159,00"
Ago25,Cuidado personal,"Jabón de tocador Ann Bow, 140 grs.",Micro Macro,"101,53"
Feb25,Limpieza del hogar,Detergente para vajilla Protergente limón Envase 1 lt.,Tienda Inglesa,"69,00"
Jun25,alimentos y bebidas,dulce de leche Manjar (envase 1 kg.),Red Market,"169,00"
Abr25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Red Expres,"55,00"
Oct25,Cuidado personal,"Perfume Casapueblo 24 Heures Blue Edt, 100 ml.",Farmashop,"579,00"
Dic25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Red Market,"310,00"
Oct25,Limpieza del hogar,Detergente para vajilla Protergente limón Envase 1 lt.,El Dorado,"77,00"
Nov25,Alimentos y bebidas,"Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",Macro,"145,01"
Dic25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Macro,"78,40"
May25,Cuidado personal,"Talco Xanapie Aerosol, 175 ml.",Devoto,"208,00"
Abr25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Devoto Express,"223,00"
Mar25,Alimentos y bebidas,Aceite de girasol Uruguay Envase 900 cc,Micro Macro,"96,98"
Jun25,alimentos y bebidas,cafe instantaneo Aguila (paquete 250 grs.),Disco,"306,00"
Nov25,Alimentos y bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Devoto,"415,00"
Ene25,Limpieza del hogar,Jabón en polvo máquina Nevex Paquete 800 grs.,Red Expres,"182,00"
Sep25,Alimentos y bebidas,Café envasado (no instantáneo) Saint Paquete 250 grs.,Red Market,"200,00"
May25,Cuidado personal,Champú Fructis Envase 350 ml.,El Dorado,"325,00"
May25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Frog,"123,00"
Ene25,Limpieza del hogar,Jabón en polvo máquina Drive Paquete 800 grs.,Tienda Inglesa,"134,00"
Nov25,Frutas y verduras,"Manzana Red Deliciosa,  1 kg.",Devoto Express,"143,00"
Oct25,Cuidado personal,Protector solar SPF 30 Hawaiian Tropic 180 ml.,Devoto Express,"1.162,00"
Nov25,Limpieza del hogar,Detergente para vajilla Protergente limón Envase 1 lt.,Red Market,"82,00"
May25,Limpieza del hogar,Detergente para vajilla Protergente limón Envase 1 lt.,Frog,"77,00"
Jul25,cuidado personal,jabon de tocador en barra Rexona (unidad 125 grs.),El Dorado,"59,90"
Nov25,Alimentos y bebidas,Margarina Qualy Envase 250 grs.,Macro,"52,99"
May25,Cuidado personal,Papel higiénico hoja simple Elite 4 rollos de 30 mts.,El Dorado,"49,90"
Ago25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Disco,"185,00"
Feb25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,El Dorado,"184,00"
Mar25,Alimentos y bebidas,Harina de maíz Puritas Paquete 450 grs.,Frog,"43,00"
Feb25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",Red Market,"429,00"
Ene25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Tienda Inglesa,"68,00"
Ago25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Disco,"280,00"
Jun25,alimentos y bebidas,cafe instantaneo El chana (paquete 250 grs.),Micro Macro,"384,00"
Oct25,Cuidado personal,Pasta dental Pico Jenner Plus Unidad 90 grs.,Red Market,"43,00"
May25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Red Expres,"40,00"
Jun25,alimentos y bebidas,dulce de leche Conaprole (envase 1 kg.),Red Market,"297,00"
Mar25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Frog,"191,00"
Ene25,Frutas y verduras,"Lechuga Crespa,  1 unidad",Devoto,"54,00"
